AnimalID;Breed;ShotsDate;Sex;ReceiptNumber;DateImpounded;PitNumber;Name;KennelNumber;DispositionDate;Color;Code;ApproxWeight;Age category;Source;Status;ACO;EnteredBy
25145;Lab X;2014-03-14;F/S;DA 14-228982;2014-04-17;;Bella;200;2014-05-02;Yellow;Blue;;Puppy;TRANSFERRED;Sold;rb;Rachel Blyth
25147;Shepherd;2014-02-20;F/S;;2014-04-17;;Daphne;100;2014-09-24;Black;Blue;;Adult;TRANSFERRED;Transferred;rb;Rachel Blyth
25148;Labrador;;M;14-221143 DIAK;2014-04-17;;Ny;200;2014-04-17;Yellow;;;Young Adult;HOLDING STRAY;Redeemed;26;Samantha  Law
25150;Rhodesian Ridgeback;;M;13-446712DL;2014-04-19;;Rusty;200;2014-04-20;Tan;;;Adult;BROUGHT-IN;Redeemed;;Brad Martin
25152;Staffordshire Bull Terrier;;M;;2014-04-19;;Neiman (AKA: Devil);400;2014-04-19;Black;;;Adult;HOLDING STRAY;Ride Home Free;23;Brad Martin
25153;Bichon Frise;;M/N;14-221716 - DIAK;2014-04-19;;Phin;200;2014-04-20;Brown;;;Adult;HOLDING STRAY;Redeemed;27;Carol Nguyen
25159;Cav. King Charles Span.;;F;14-222122DIAK;2014-04-21;;Maizy;200;2014-04-22;Black;;;Puppy;HOLDING STRAY;Redeemed;26;Toni Peterson
25160;Poodle X;;M;DI 14-222233 AK;2014-04-22;;Jojo;200;2014-04-22;White;;;Adult;HOLDING STRAY;Redeemed;26;Samantha  Law
25162;Angora;;F/S;DA 14-238048;2014-04-22;;Nubs;200;2014-05-26;Grey;;;Adult;COMPLAINT;Sold;12;Jeanette Nelson
25165;Poodle X;;M/N;1422301 DIAK;2014-04-23;;Buddy;200;2014-04-24;White;;;Adult;HOLDING STRAY;Redeemed;12;Jeanette Nelson
25169;Ferret;;M/N;DA 14-235129;2014-04-24;;Casanova;200;2014-05-15;Grey;;;Young Adult;HOLDING STRAY;Sold;3;Bob Cristofoli
25172;Germ. Shepherd;;F/S;;2014-04-25;;Sp-ath;400;2014-04-25;Black;;;Young Adult;HOLDING STRAY;Ride Home Free;27;Carol Nguyen
25173;Chihuahua;;F/S;14-223808DI/1699115;2014-04-25;;Isabel;200;2014-04-25;Tan;;;Adult;BROUGHT-IN;Redeemed;;Tiffany Wu
25177;Jack Russell Terrier;;F;;2014-04-26;;Jaqui;400;2014-04-28;White;;;;HOLDING STRAY;Ride Home Free;23;Brad Martin
25179;Standard Poodle;;M;;2014-04-27;;Bertie;200;2014-04-28;Black;;;Young Adult;HOLDING STRAY;Redeemed;29;Lorne Elgar
25181;Bichon Frise;;M;;2014-04-28;;Snowflake;400;2014-04-28;White;;;Senior;HOLDING STRAY;Ride Home Free;11/26;Samantha  Law
25182;Rhodesian Ridgeback;;F/S;;2014-04-28;;Citrine;400;2014-04-28;Red;;;Senior;HOLDING STRAY;Ride Home Free;11/26;Samantha  Law
25185;Maltese;;M;DI 14-225504 AK;2014-04-28;;Lemon;200;2014-04-29;White;;;Adult;BROUGHT-IN;Redeemed;12;Jeanette Nelson
25186;Lab X;;F/S;DI 14-225434 AK;2014-04-29;;marlie;200;2014-04-29;Black;;;Adult;HOLDING STRAY;Redeemed;31;Brian  MacDonald
25193;Golden Retriever;;M/N;;2014-05-02;;Obi;400;2014-05-02;Red;;;Adult;HOLDING STRAY;Ride Home Free;15;Ching Koo
25194;Malinois;2014-05-13;F/S;;2014-05-03;;Sprint aka Vala/);100;2014-05-23;Black;;;Young Adult;HOLDING STRAY;Transferred;27;Carol Nguyen
25200;Plymouth Rock Chicken;;X;;2014-05-06;;Bok Bok;100;2014-05-17;Black;;;Young Adult;HOLDING STRAY;Transferred;11/26;Samantha  Law
25201;Border Collie;;M;14-231673 DIAK;2014-05-06;;Light;200;2014-05-07;Black;;;Adult;POLICE-DAY;Redeemed;11/26;Samantha  Law
25210;Golden Retriever;;F/S;14-233610DI;2014-05-11;;Quali;200;2014-05-12;Golden;;;Adult;HOLDING STRAY;Redeemed;11/26;Samantha  Law
25218;Bullmastiff;;M/N;;2014-05-13;;Ceasar;400;2014-05-13;Tan;;;Adult;HOLDING STRAY;Ride Home Free;ACO 18;Toni Peterson
25223;Akita;2014-05-28;F/S;DA 15-168212;2014-05-16;;Katanna;200;2015-01-03;Black;Blue;;Adult;HOLDING STRAY;Sold;15;Ching Koo
25225;Silky Terrier;;M/N;;2014-05-16;;Tucker;400;2014-05-16;Brown;;;Adult;HOLDING STRAY;Ride Home Free;15;Ching Koo
25229;Lab X;;M;DI 14-236266 AK;2014-05-17;;Brooklyn;200;2014-05-20;Black;;;Adult;HOLDING STRAY;Redeemed;21;Guy Palanuik
25231;Pomeranian;;F;14-237208DIAK;2014-05-17;;Yuna;200;2014-05-20;White;;;Young Adult;HOLDING STRAY;Redeemed;15;Ching Koo
25236;Beagle;;M/N;DI 14-236552 AK;2014-05-18;;Dexter;200;2014-05-18;Tan;;;Young Adult;HOLDING STRAY;Redeemed;;Arlene Kumar
25237;Yorkshire Terrier;;M;DI 14-237196 AK;2014-05-19;;Super;200;2014-05-20;Grey;;;Adult;HOLDING STRAY;Redeemed;26;Samantha  Law
25247;Lab X;;F/S;;2014-05-20;;Kiana;400;2014-05-20;Black;;;Adult;HOLDING STRAY;Ride Home Free;11/26;Samantha  Law
25249;Jack Russell Terrier;2014-05-28;M/N;;2014-05-21;;Henry (Liam (new name);400;2014-06-05;White;Yellow;;Adult;HOLDING STRAY;Ride Home Free;;Toni Peterson
25250;Basset Hound;;M;DI 14-237693;2014-05-21;;Lemmy;200;2014-05-21;Black;;;Young Adult;HOLDING STRAY;Redeemed;Joy Tullos;Joy Tullos
25256;Chihuahua;;M/N;14-238903DI;2014-05-22;;Smudge;200;2014-05-23;White;;;Young Adult;HOLDING STRAY;Redeemed;MA11;Mariana Ardeleanu
25261;Pit Bull;;F;;2014-05-24;;Juno;400;2014-05-24;Tan;;;Young Adult;COMPLAINT;Ride Home Free;3;Bob Cristofoli
25264;Yorkshire Terrier;;M/N;14-240173DI;2014-05-26;;Darby;200;2014-05-26;Tan;;;;OTHER;Redeemed;ACO 11;Mariana Ardeleanu
25267;Yorkshire Terrier;2014-06-17;M/N;DA 14-252997;2014-05-26;;Humphrey (new name);200;2014-06-22;Tan;green;;Adult;BROUGHT-IN;Sold;;Arlene Kumar
25271;Chihuahua;;M;n/c;2014-05-28;;Jaxon;400;2014-05-28;Black;;;Adult;HOLDING STRAY;Ride Home Free;12;Jeanette Nelson
25272;Schipperke;;F/S;;2014-05-28;;Minuit;400;2014-05-29;Black;;10;Senior;HOLDING STRAY;Ride Home Free;27;Carol Nguyen
25279;Red Ear Slider Turtle;;;;2014-05-30;;;100;2014-05-31;Seal;;;;BROUGHT-IN;Transferred;;Elaine Lee
25281;Wheaten Terrier;;F;14-242925 DI;2014-05-30;;Murphy;200;2014-05-30;Cream;;;Adult;HOLDING STRAY;Redeemed;15;Ching Koo
25283;Miniature Pinscher;;M;DI:14-243415;2014-05-31;;Milo;200;2014-05-31;Brown;;;Adult;BROUGHT-IN;Redeemed;Joy Tullos;Joy Tullos
25284;Vizsla;;M/N;;2014-05-31;;Wesley? (lost report);400;2014-05-31;Golden;;;Adult;HOLDING STRAY;Ride Home Free;Joy Tullos;Joy Tullos
25285;Shih Tzu;;M;14-198263;2014-05-31;;Figo;400;2014-06-01;Cream;;;Adult;BROUGHT-IN;Ride Home Free;SB;
25289;Shih Tzu;;M/N;14-243936DI;2014-06-01;;Bacon;200;2014-06-01;Grey;;;Adult;BROUGHT-IN;Redeemed;12;Barbara Sherman
25307;Corn Snake;;X;;2014-06-04;;;100;2014-06-06;White;;;Adult;COMPLAINT;Transferred;MA #11;Rachel Blyth
25308;Spaniel X;;F;14-247234 DIAK;2014-06-07;;Bonita;200;2014-06-08;White;;;Adult;BROUGHT-IN;Redeemed;;Elaine Lee
25309;Labradoodle;;M;n/c;2014-06-07;;Bilu;400;2014-06-08;White;;;Adult;HOLDING STRAY;Ride Home Free;JIll 28;Jill  Mallon
25313;Pit Bull;;;n/c;2014-06-08;;Duke;400;2014-06-09;Black;;;;HOLDING STRAY;Ride Home Free;28;Arlene Kumar
25324;Poodle X;2014-06-17;M/N;DA 14-262199;2014-06-11;;P.J. (new name);200;2014-07-12;White;Green;;Young Adult;BROUGHT-IN;Sold;;Toni Peterson
25325;Pit Bull;;M;14-252761DI;2014-06-11;;Mufasa;200;2014-06-20;Red;;;Young Adult;POLICE-EMERGENCY;Redeemed;21 & 3;Guy Palanuik
25331;Bullmastiff;;M;14-249240 DIAK;2014-06-12;;Midas;200;2014-06-12;Cream;;;Young Adult;HOLDING STRAY;Redeemed;Joy Tullos;Joy Tullos
25335;Germ. Shepherd;;M/N;DI 14-249678 / 1720134;2014-06-13;;Wilson;200;2014-06-14;Cream;;;Young Adult;COMPLAINT;Redeemed;3;Bob Cristofoli
25344;Afghan;;F;DI:14-250226;2014-06-15;;Sophie;24;2014-06-15;Cream;;;Young Adult;BROUGHT-IN;Redeemed;SB;Shannon Bowling
25350;Budgie;;M;DI 14-251732 AK;2014-06-17;;Mr.Bean;200;2014-06-18;White;;;;HOLDING STRAY;Redeemed;Joy Tullos;Joy Tullos
25351;Cav. King Charles Span.;;F/S;;2014-06-17;;Sophie;400;2014-06-17;Black;;;Adult;HOLDING STRAY;Ride Home Free;15;Ching Koo
25355;Amer. Staffordshire;;F/S;14-252627DI;2014-06-18;;Bridget;200;2014-06-20;Brown;Yellow;;Senior;;Redeemed;MA11;Mariana Ardeleanu
25358;Airedale;;F/S;;2014-06-19;;Dixie;200;2014-06-19;Black;;;Young Adult;HOLDING STRAY;Redeemed;3;Bob Cristofoli
25360;Germ. Shepherd;;F;;2014-06-20;;Phoebe;200;2014-06-27;Black;;;Senior;POLICE-DAY;Redeemed;Joy Tullos;Joy Tullos
25363;Pit Bull;;F;;2014-06-20;;Bella;200;2014-07-08;White;;;Puppy;POLICE-EMERGENCY;Redeemed;3;Bob Cristofoli
25364;Pit Bull;;F;N/C;2014-06-20;;Remy;400;2014-06-21;Brown;;;Adult;POLICE-EMERGENCY;Ride Home Free;3;Bob Cristofoli
25366;Mastiff X;;F;14-253341DI;2014-06-21;;Mable;200;2014-06-22;Red;;;Young Adult;HOLDING STRAY;Redeemed;15;Ching Koo
25375;Pit Bull;;F;;2014-06-24;;Precious;200;2014-06-25;Grey;;;Puppy;HOLDING STRAY;Redeemed;12;Jeanette Nelson
25378;Maltese;;F;DI 14-255321 AK;2014-06-25;;Suni;200;2014-06-26;White;;;Adult;HOLDING STRAY;Redeemed;12;Jeanette Nelson
25379;Budgie;;F;;2014-06-25;;;100;2014-07-16;Yellow;;;;COMPLAINT;Transferred;21;Guy Palanuik
25387;Husky;;M/N;14-255953DI;2014-06-26;;Jake;200;2014-06-28;Grey;;;Adult;BROUGHT-IN;Redeemed;;Barbara Sherman
25389;Golden Retriever;;M/N;;2014-06-27;;Sparky;400;2014-06-27;Golden;;;Adult;HOLDING STRAY;Ride Home Free;ACO 27;Carol Nguyen
25393;Mallard Duckling;;X;;2014-06-28;;;100;2014-06-28;Brown;;;;BROUGHT-IN;Transferred;rbr;Rachel Blyth
25398;Miniature Poodle;;M/N;DI 14-258361 AK;2014-06-30;;Brownie;200;2014-07-03;Apricot;;;Senior;HOLDING STRAY;Redeemed;21;Guy Palanuik
25399;Lhasa Apso;;M/N;;2014-06-30;;Teddy;400;2014-07-01;White;;;Adult;HOLDING STRAY;Ride Home Free;11;Samantha  Law
25401;Havanese;;F;14-257683I;2014-07-01;;Terra;200;2014-07-02;Black;;;Adult;HOLDING STRAY;Redeemed;26;Samantha  Law
25404;Shih Tzu;;F;DI 14-258095;2014-07-01;;Nana;200;2014-07-02;Tan;;;Adult;HOLDING STRAY;Redeemed;26;Samantha  Law
25405;Cav. King Charles Span.;;;;2014-07-02;;King;400;2014-07-02;Tan;;;Adult;POLICE-DAY;Ride Home Free;12;Jeanette Nelson
25406;Labrador;;M/N;n/c-ak;2014-07-02;;Tyson;400;2014-07-04;Tan;BLUE;;Adult;BROUGHT-IN;Ride Home Free;;Arlene Kumar
25408;Poodle X;;F;14-258579 DIAK;2014-07-02;;Kaka;200;2014-07-03;White;;;Adult;HOLDING STRAY;Redeemed;Ma11;Mariana Ardeleanu
25410;Samoyed;;F/S;;2014-07-03;;Lily;400;2014-07-03;White;;;Adult;HOLDING STRAY;Ride Home Free;26;Samantha  Law
25411;Labrador;;M/N;DI:14259336;2014-07-04;;Rosco;200;2014-07-05;Brown;;;Senior;BROUGHT-IN;Redeemed;;Arlene Kumar
25423;Ganaraskan;;M/N;;2014-07-08;14081;Cooper;400;2014-07-08;Golden;;;Young Adult;HOLDING STRAY;Ride Home Free;3;Bob Cristofoli
25426;French Bulldog;;F;DI 14-260906;2014-07-08;;Poppins;200;2014-07-09;Black;;;Adult;HOLDING STRAY;Redeemed;ACO 18;Steve Anderson
25429;Terrier X;;M/N;n/c ak;2014-07-09;;Ciaran;400;2014-07-09;Grey;;;Adult;HOLDING STRAY;Ride Home Free;Joy Tullos;Joy Tullos
25436;Chihuahua;;M/N;14-261952DI;2014-07-10;;Jack;200;2014-07-11;White;;;Adult;HOLDING STRAY;Redeemed;;Barbara Sherman
25440;Rabbit;;M;;2014-07-08;;Wink;100;2014-07-28;Cream;;;Adult;BROUGHT-IN;Transferred;;Rachel Blyth
25441;Chihuahua;;F;DI14:262212;2014-07-11;;Precious;200;2014-07-12;Tan;;;Adult;HOLDING STRAY;Redeemed;15;Ching Koo
25442;Chihuahua;;M;DI14-262209;2014-07-11;;Spikey;200;2014-07-12;Black;;;Adult;HOLDING STRAY;Redeemed;15;Ching Koo
25447;Chihuahua;;F;n/c release to D/O;2014-07-14;;;200;2014-07-15;Black;;;Adult;;Redeemed;12;Jeanette Nelson
25452;Labrador;;F;n/c;2014-07-15;;Latte;400;2014-07-16;Brown;;;Adult;COMPLAINT;Ride Home Free;3;Bob Cristofoli
25455;Miniature Pinscher;;M/N;DI 14-263563 AK;2014-07-15;;Raisin;200;2014-07-16;Black;;;Senior;HOLDING STRAY;Redeemed;3;Bob Cristofoli
25458;Lab X;;F/S;;2014-07-16;;Lexi;400;2014-07-18;Yellow;;;Young Adult;HOLDING STRAY;Ride Home Free;26;Samantha  Law
25469;Toy Poodle;;M;14-197122DL;2014-07-19;;Porky;400;2014-07-19;Apricot;;;Young Adult;BROUGHT-IN;Ride Home Free;;Tiffany Wu
25474;Chihuahua;2014-07-30;F;14-270732DI;2014-07-21;;Babalu;200;2014-08-02;Tan;Green;;Adult;HOLDING STRAY;Redeemed;12;Jeanette Nelson
25478;Poodle X;;F/S;14-266046 DI;2014-07-22;;Piper;200;2014-07-22;Cream;;;Young Adult;HOLDING STRAY;Redeemed;;Toni Peterson
25487;Pit Bull;;F;14-267589DI;2014-07-24;;Daisy;200;2014-07-25;White;;;Adult;HOLDING STRAY;Redeemed;11;Samantha  Law
25489;Labradoodle;;M/N;14-269102DI;2014-07-26;;Jager;200;2014-07-29;Black;;;Adult;POLICE-EMERGENCY;Redeemed;21;Guy Palanuik
25491;Guinea Pig;;M;;2014-07-28;;Hubba;100;2014-08-24;White;;;Young Adult;HOLDING STRAY;Transferred;26;Samantha  Law
25492;Guinea Pig;;M;;2014-07-28;;Bubba;100;2014-08-24;White;;;Young Adult;HOLDING STRAY;Transferred;26;Samantha  Law
25493;Pit Bull;;M;14-269000DI;2014-07-28;;Miklo;200;2014-07-29;Tan;;;Young Adult;HOLDING STRAY;Redeemed;26;Samantha  Law
25494;Dachshund;;M/N;;2014-07-28;;;400;2014-07-28;Black;;;Adult;HOLDING STRAY;Ride Home Free;26;Samantha  Law
25501;Boston Terrier;;F/S;DI 14-269560;2014-07-30;;Diamond;200;2014-07-30;Black;;;Puppy;HOLDING STRAY;Redeemed;duty driver;Joy Tullos
25503;Siberian Husky;;M/N;DI 14-269606;2014-07-30;;Spirit;200;2014-07-30;White;;;Young Adult;HOLDING STRAY;Redeemed;ACO 27;Arlene Kumar
25507;Budgie;;F;;2014-07-31;;Edith;100;2014-08-31;Blue;;;;HOLDING STRAY;Transferred;MA11;Mariana Ardeleanu
25512;Dwarf rabbit - Californian;;M/N;DA 14-271599;2014-08-01;;Buttons;200;2014-08-05;White;;;Young Adult;BROUGHT-IN;Sold;;Barbara Sherman
25516;Labrador;;M/N;N/C-ak;2014-08-02;;Farley;400;2014-08-03;Yellow;;;Adult;HOLDING STRAY;Ride Home Free;15;Ching Koo
25517;Aust. Shepherd;;M/N;;2014-08-03;;?;100;2014-08-05;Black;;;Adult;HOLDING STRAY;Transferred;26;Samantha  Law
25518;Pekingese;;M/N;14-271683DI;2014-08-04;;Cookie;200;2014-08-05;Cream;;;Senior;POLICE-DAY;Redeemed;26;Samantha  Law
25531;Labrador;2014-08-18;M/N;DA 14-278551 AK;2014-08-06;;Wyld - new name;200;2014-08-25;Black;yellow;;Young Adult;COMPLAINT;Sold;15;Ching Koo
25534;Boston Terrier;;F;DI 14-273573 AK;2014-08-07;;Princess;200;2014-08-11;Black;;;Adult;HOLDING STRAY;Redeemed;Joy Tullos;Barbara Sherman
25538;Pit X;;M/N;DI 14-273500 AK;2014-08-10;;Duke;200;2014-08-12;Black;;;Adult;HOLDING STRAY;Redeemed;12;Jeanette Nelson
25545;Husky;;M/N;;2014-08-12;;Cyber (original name);400;2014-08-15;Cream;;;Senior;HOLDING STRAY;Ride Home Free;JT;Joy Tullos
25551;Bouvier;;F/S;N/A;2014-08-12;;Asia;400;2014-08-13;Black;;;Adult;HOLDING STRAY;Ride Home Free;MA11;Mariana Ardeleanu
25558;Lhasa Apso;;M/N;n/c-ak;2014-08-14;;Kobe;400;2014-08-14;Cream;;;Adult;HOLDING STRAY;Ride Home Free;JT;Joy Tullos
25559;Mastiff;;M;14-274820 DIAK;2014-08-14;;Prince;200;2014-08-18;Brown;;;Young Adult;HOLDING STRAY;Redeemed;12;Jeanette Nelson
25569;Rat;;M;;2014-08-15;;Dewey;100;2014-08-24;White;;;Young Adult;HOLDING STRAY;Transferred;JT;Joy Tullos
25570;Rat;;M;;2014-08-15;;Louie;100;2014-08-24;White;;;Young Adult;HOLDING STRAY;Transferred;JT;Joy Tullos
25573;Samoyed;;F;;2014-08-15;;Zoe;400;2014-08-15;White;;;Young Adult;HOLDING STRAY;Ride Home Free;15;Ching Koo
25577;Shih Tzu;;M/N;14-276216DIAK;2014-08-16;;Lucky;200;2014-08-18;Black;;;Adult;HOLDING STRAY;Redeemed;15;Ching Koo
25579;Pomeranian;;M/N;14-278220DI;2014-08-17;;Yoji;200;2014-08-24;Cream;;;Young Adult;HOLDING STRAY;Redeemed;27;Carol Nguyen
25584;2 Gekkos;;X;;2014-08-18;;;100;2014-08-20;Cream;;;Adult;BROUGHT-IN;Transferred;;Arlene Kumar
25585;Jack Russell Terrier;2014-08-27;M/N;DA 14-285619 AK;2014-08-18;;Tobik - now (Spencer);200;2014-09-08;White;green;;Senior;BROUGHT-IN;Sold;;John Gray
25587;Border Terrier;;M/N;14-276796DIAK;2014-08-19;;Finnigan;200;2014-08-20;Wheaton;;;Adult;BROUGHT-IN;Redeemed;;Arlene Kumar
25589;Eng. Bulldog;;M;;2014-08-19;;Geoffrey;200;2014-08-20;Black;;;Young Adult;POLICE-NIGHT;Redeemed;12;Jeanette Nelson
25592;Papillon;;M/N;14-277964DI;2014-08-22;;Max;200;2014-08-23;White;;;Adult;COMPLAINT;Redeemed;15;Ching Koo
25597;Labrador;;M/N;DI 14-278517 AK;2014-08-24;;Dexter;200;2014-08-25;Yellow;;;;HOLDING STRAY;Redeemed;11;Mariana Ardeleanu
25598;Shih Tzu;;M;14-285333DI;2014-08-24;;Homer;200;2014-09-12;White;Green;;Adult;HOLDING STRAY;Redeemed;#11;Mariana Ardeleanu
25600;Pit X;2014-09-06;M/N;DA 14-305329 AK;2014-08-25;;Derk (Batman);200;2014-10-20;Red;Blue;;Young Adult;BROUGHT-IN;Sold;;Arlene Kumar
25603;Hen;;F;;2014-08-25;;;100;2014-09-05;Red;;;;HOLDING STRAY;Transferred;ACO 11;Mariana Ardeleanu
25604;Pomeranian;;F/S;;2014-08-25;;Mina;400;2014-08-25;Cream;;;;HOLDING STRAY;Ride Home Free;11;Mariana Ardeleanu
25605;Deerhound;;M;DI 14-279136 AK;2014-08-26;;Hotep;200;2014-08-26;Grey;;;Adult;HOLDING STRAY;Redeemed;JT;Joy Tullos
25611;Staffordshire Bull Terrier;;M;;2014-08-28;;Mufasa;400;2014-09-04;Brown;;;Adult;OTHER;Ride Home Free;John Gray;Toni Peterson
25612;Staffordshire Bull Terrier;;M;;2014-08-28;;Simba;400;2014-09-04;Tan;;;Adult;OTHER;Ride Home Free;John Gray;Toni Peterson
25614;Chihuahua;;F;N/C-RHF;2014-08-28;;Maggie;400;2014-08-28;Brown;;;Adult;BROUGHT-IN;Ride Home Free;;Arlene Kumar
25623;Jack Russell Terrier;;F/S;DI 14-283857 AK;2014-09-02;;MJ;200;2014-09-02;White;;;Adult;HOLDING STRAY;Redeemed;12;Jeanette Nelson
25627;Lab X;;F;;2014-09-02;;Butterscotch;400;2014-09-03;Tan;;;Young Adult;HOLDING STRAY;Ride Home Free;15;Ching Koo
25629;Mastiff X;;M;14-288726 DIAK;2014-09-03;;Prince;200;2014-10-14;Brown;;;Young Adult;COMPLAINT;Redeemed;3;Bob Cristofoli
25632;Cockatiel;;M;;2014-09-03;;;100;2014-09-10;Grey;;;;HOLDING STRAY;Transferred;Jill 28;Jill  Mallon
25637;Maltipoo;;M;14-285329DI;2014-09-05;;Amir;200;2014-09-05;White;;;Adult;HOLDING STRAY;Redeemed;3;Bob Cristofoli
25639;Chihuahua;;M/N;14-285614DI;2014-09-06;;Baby;200;2014-09-06;Cream;;;Senior;HOLDING STRAY;Redeemed;JT;Joy Tullos
25642;White rabbit;;M/N;;2014-09-07;;Sam;100;2014-09-19;White;;;Young Adult;HOLDING STRAY;Transferred;11;Mariana Ardeleanu
25646;Pit Bull;;M;n/c;2014-09-09;;Gucci;400;2014-09-09;Tan;;;;HOLDING STRAY;Ride Home Free;11;Mariana Ardeleanu
25648;Hedgehog;;X;;2014-09-09;;;100;2014-09-11;Brown;;;Adult;BROUGHT-IN;Passed Away;;Arlene Kumar
25651;Yorkshire Terrier;;F/S;DA14-294112;2014-09-10;;Rosie;200;2014-09-27;Grey;;;Adult;BROUGHT-IN;Sold;;Barbara Sherman
25654;Labrador;;M/N;RHF-n/c;2014-09-11;;Crosby;400;2014-09-11;Brown;;;Adult;HOLDING STRAY;Ride Home Free;JT;Joy Tullos
25655;Miniature Pinscher;;M/N;14-288047DI;2014-09-11;;Roscoe;200;2014-09-12;Red;;;Adult;HOLDING STRAY;Redeemed;JT;Joy Tullos
25656;Germ. Shepherd;;F;;2014-09-11;;Sasha;400;2014-09-12;Black;;;Adult;HOLDING STRAY;Ride Home Free;JT;Joy Tullos
25662;Quaker Parakeet;;X;DA 14-306730 AK;2014-09-12;;Chicken Little;200;2014-10-21;Green/Blue;;;Adult;BROUGHT-IN;Sold;;Toni Peterson
25663;Poodle X;;M;14-288404DI;2014-09-12;;Tang Tang;200;2014-09-13;White;;;Adult;HOLDING STRAY;Redeemed;15;Ching Koo
25666;Poodle X;;M;DI 14-288727 AK;2014-09-13;;Homer;200;2014-09-15;Black;;;Adult;COMPLAINT;Redeemed;15;Ching Koo
25667;Shepherd X;;M/N;RHF -N/C;2014-09-13;;Bika;400;2014-09-15;Tan;;;Adult;HOLDING STRAY;Ride Home Free;15;Ching Koo
25670;Puli;;M;DI 14-288734 - AK;2014-09-14;;Duda;200;2014-09-14;Black;;;Adult;BROUGHT-IN;Redeemed;;Barbara Sherman
25671;Pekingese;;M/N;;2014-09-14;;Bono;400;2014-09-14;White;;;Adult;BROUGHT-IN;Ride Home Free;;Barbara Sherman
25672;Bichon Frise;;M/N;RHF-n/c;2014-09-14;;Jazz;400;2014-09-15;White;;;Adult;HOLDING STRAY;Ride Home Free;11;Mariana Ardeleanu
25675;Pit Bull;;F;14-289271DI;2014-09-15;;Layla;200;2014-09-20;Grey;;;Adult;HOLDING STRAY;Redeemed;ACO 27;Toni Peterson
25677;Miniature Pinscher;2014-09-23;F/S;14-301601DA;2014-09-15;;Jaala (aka Chanel)/ Kaeli;200;2014-10-08;Black;;;Puppy;BROUGHT-IN;Sold;;Toni Peterson
25680;Labrador;2014-09-23;F/S;DA 14-293392;2014-09-16;;Sadie;200;2014-09-25;Black;Green;;Adult;BROUGHT-IN;Sold;;Elaine Lee
25684;Budgie;;M;;2014-09-18;;;100;2014-09-18;Green, blue, yellow;;;Puppy;HOLDING STRAY;Passed Away;JT;Joy Tullos
25685;Bichon Frise;;F;;2014-09-18;;Lisha;400;2014-09-18;White;;;Adult;HOLDING STRAY;Ride Home Free;JT;Joy Tullos
25690;Aust. Shepherd;;M/N;14-293451DI;2014-09-19;;Max;200;2014-09-25;Black;;;Adult;HOLDING STRAY;Redeemed;JT;Joy Tullos
25696;Rottweiler;;M/N;n/c;2014-09-21;;Nugget;400;2014-09-21;Tan;;;Senior;HOLDING STRAY;Ride Home Free;12;Jeanette Nelson
25702;Lab X;;F/S;14-292670 DIAK;2014-09-22;;Daisy;200;2014-09-23;Black;;;;HOLDING STRAY;Redeemed;MA11;Mariana Ardeleanu
25703;Rottie X;;F/S;14-293042DI;2014-09-24;;Stella;200;2014-09-24;Black;;;Adult;HOLDING STRAY;Redeemed;JT;Joy Tullos
25705;Lab X;;M;14-293466 DIAK;2014-09-24;;Frank;200;2014-09-25;Black;;;Adult;HOLDING STRAY;Redeemed;Jill 28;Jill  Mallon
25710;Husky;;M/N;14-293843DI;2014-09-25;;Bobby;200;2014-09-26;Grey;;;Young Adult;HOLDING STRAY;Redeemed;11;Mariana Ardeleanu
25712;Labrador;;F;14-294363DI;2014-09-27;;Lily;200;2014-09-28;Yellow;;;Adult;HOLDING STRAY;Redeemed;15;Ching Koo
25713;Lhasa Apso;2014-10-17;M/N;DA 14-306761 AK;2014-09-28;;Marvin (new name Tony);200;2014-10-21;Black;yellow;;Adult;HOLDING STRAY;Sold;Jill 28;Jill  Mallon
25716;Budgie;;X;;2014-09-29;;Tweety;100;2014-10-24;English, Blue;;;;HOLDING STRAY;Transferred;27;Carol Nguyen
25718;Germ. Shepherd;;F/S;;2014-09-29;;Smokey;200;2014-09-29;Brown;;;Senior;HOLDING STRAY;Redeemed;27;Carol Nguyen
25720;Husky;;M/N;14-301504DIAK;2014-09-30;;Wolfy (aka Kai);400;2014-10-07;Black;Yellow;;Adult;BROUGHT-IN;Ride Home Free;;Toni Peterson
25725;Pit Bull;;M;n/c RHF;2014-10-02;;Spike;400;2014-10-02;Grey;;;Adult;HOLDING STRAY;Ride Home Free;12;Jeanette Nelson
25727;French Bulldog;;M;14-299410DI;2014-10-02;;Vito;200;2014-10-02;Black;;;Young Adult;BROUGHT-IN;Redeemed;11;Mariana Ardeleanu
25732;Shepherd X;2014-10-02;M/N;;2014-10-03;;Major;100;2015-01-23;Tan;Yellow;;Young Adult;TRANSFERRED;Behavior;;Toni Peterson
25733;Bichon Frise;;M/N;;2014-10-03;;;400;2014-10-03;White;;;Senior;HOLDING STRAY;Ride Home Free;JT;Joy Tullos
25739;Lab X;;M;DI 14-301038 AK;2014-10-05;;Hunter;200;2014-10-06;Golden;;;Senior;BROUGHT-IN;Redeemed;;Barbara Sherman
25740;Labrador;;M;RHF- n/c.;2014-10-05;;Freedo;400;2014-10-05;Black;;;;BROUGHT-IN;Ride Home Free;;Arlene Kumar
25748;Pit Bull;;M;14-302560DI;2014-10-08;;Simba;400;2014-10-10;Tan;;;Adult;POLICE-DAY;Ride Home Free;12;Jeanette Nelson
